Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	
2790	16.665	0.2	0.	
2791	16.678	0.4	0.	
2792	16.691	0.6	0.	
2793	16.704	0.8	0.	
2794	16.716	1.	0.	
2795	16.716	1.2	0.	
2796	16.716	1.4	0.	
2797	16.716	1.6	0.	
2798	16.716	1.8	0.	
2799	16.716	2.	0.	
2800	16.716	2.2	0.	
2801	16.716	2.4	0.	
2802	16.716	2.6	0.	
2803	16.716	2.8	0.	
2804	16.716	3.	0.	
2805	16.716	3.2	0.	
2806	16.716	3.4	0.	
2807	16.716	3.6	0.	
2808	16.716	3.8	0.	
2809	16.716	4.	0.	
2810	16.716	4.2	0.	
2811	16.716	4.4	0.	
2812	16.716	4.6	0.	
2813	16.716	4.8	0.	
2814	16.716	5.	0.	
2815	16.716	5.2	0.	
2816	16.716	5.4	0.	
2817	16.716	5.6	0.	
2818	16.716	5.8	0.	
2819	16.716	6.	0.	
2820	16.716	6.2	0.	
2821	16.716	6.4	0.	
2822	16.716	6.6	0.	
2823	16.716	6.8	0.	
2824	16.716	7.	0.	
2825	16.716	7.2	0.	
2826	16.716	7.4	0.	
2827	16.716	7.6	0.	
2828	16.716	7.8	0.	
2829	16.716	8.	0.	
2830	16.716	8.2	0.	
2831	16.716	8.4	0.	
2832	16.716	8.6	0.	
2833	16.716	8.8	0.	
2834	16.716	9.	0.	
2835	16.716	9.2	0.	
2836	16.716	9.4	0.	
2837	16.716	9.6	0.	
2838	16.716	9.8	0.	
2839	16.963	0.2	0.	
2840	16.976	0.4	0.	
2841	16.989	0.6	0.	
2842	17.002	0.8	0.	
2843	17.015	1.	0.	
2844	17.015	1.2	0.	
2845	17.015	1.4	0.	
2846	17.015	1.6	0.	
2847	17.015	1.8	0.	
2848	17.015	2.	0.	
2849	17.015	2.2	0.	
2850	17.015	2.4	0.	
2851	17.015	2.6	0.	
2852	17.015	2.8	0.	
2853	17.015	3.	0.	
2854	17.015	3.2	0.	
2855	17.015	3.4	0.	
2856	17.015	3.6	0.	
2857	17.015	3.8	0.	
2858	17.015	4.	0.	
2859	17.015	4.2	0.	
2860	17.015	4.4	0.	
2861	17.015	4.6	0.	
2862	17.015	4.8	0.	
2863	17.015	5.	0.	
2864	17.015	5.2	0.	
2865	17.015	5.4	0.	
2866	17.015	5.6	0.	
2867	17.015	5.8	0.	
2868	17.015	6.	0.	
2869	17.015	6.2	0.	
2870	17.015	6.4	0.	
2871	17.015	6.6	0.	
2872	17.015	6.8	0.	
2873	17.015	7.	0.	
2874	17.015	7.2	0.	
2875	17.015	7.4	0.	
2876	17.015	7.6	0.	
2877	17.015	7.8	0.	
2878	17.015	8.	0.	
2879	17.015	8.2	0.	
2880	17.015	8.4	0.	
2881	17.015	8.6	0.	
2882	17.015	8.8	0.	
2883	17.015	9.	0.	
2884	17.015	9.2	0.	
2885	17.015	9.4	0.	
2886	17.015	9.6	0.	
2887	17.015	9.8	0.	
2888	17.26	0.2	0.	
2889	17.274	0.4	0.	
2890	17.287	0.6	0.	
2891	17.3	0.8	0.	
2892	17.313	1.	0.	
2893	17.313	1.2	0.	
2894	17.313	1.4	0.	
2895	17.313	1.6	0.	
2896	17.313	1.8	0.	
2897	17.313	2.	0.	
2898	17.313	2.2	0.	
2899	17.313	2.4	0.	
2900	17.313	2.6	0.	
2901	17.313	2.8	0.	
2902	17.313	3.	0.	
2903	17.313	3.2	0.	
2904	17.313	3.4	0.	
2905	17.313	3.6	0.	
2906	17.313	3.8	0.	
2907	17.313	4.	0.	
2908	17.313	4.2	0.	
2909	17.313	4.4	0.	
2910	17.313	4.6	0.	
2911	17.313	4.8	0.	
2912	17.313	5.	0.	
2913	17.313	5.2	0.	
2914	17.313	5.4	0.	
2915	17.313	5.6	0.	
2916	17.313	5.8	0.	
2917	17.313	6.	0.	
2918	17.313	6.2	0.	
2919	17.313	6.4	0.	
2920	17.313	6.6	0.	
2921	17.313	6.8	0.	
2922	17.313	7.	0.	
2923	17.313	7.2	0.	
2924	17.313	7.4	0.	
2925	17.313	7.6	0.	
2926	17.313	7.8	0.	
2927	17.313	8.	0.	
2928	17.313	8.2	0.	
2929	17.313	8.4	0.	
2930	17.313	8.6	0.	
2931	17.313	8.8	0.	
2932	17.313	9.	0.	
2933	17.313	9.2	0.	
2934	17.313	9.4	0.	
2935	17.313	9.6	0.	
2936	17.313	9.8	0.	
2937	17.558	0.2	0.	
2938	17.571	0.4	0.	
2939	17.585	0.6	0.	
2940	17.598	0.8	0.	
2941	17.612	1.	0.	
2942	17.612	1.2	0.	
2943	17.612	1.4	0.	
2944	17.612	1.6	0.	
2945	17.612	1.8	0.	
2946	17.612	2.	0.	
2947	17.612	2.2	0.	
2948	17.612	2.4	0.	
2949	17.612	2.6	0.	
2950	17.612	2.8	0.	
2951	17.612	3.	0.	
2952	17.612	3.2	0.	
2953	17.612	3.4	0.	
2954	17.612	3.6	0.	
2955	17.612	3.8	0.	
2956	17.612	4.	0.	
2957	17.612	4.2	0.	
2958	17.612	4.4	0.	
2959	17.612	4.6	0.	
2960	17.612	4.8	0.	
2961	17.612	5.	0.	
2962	17.612	5.2	0.	
2963	17.612	5.4	0.	
2964	17.612	5.6	0.	
2965	17.612	5.8	0.	
2966	17.612	6.	0.	
2967	17.612	6.2	0.	
2968	17.612	6.4	0.	
2969	17.612	6.6	0.	
2970	17.612	6.8	0.	
2971	17.612	7.	0.	
2972	17.612	7.2	0.	
2973	17.612	7.4	0.	
2974	17.612	7.6	0.	
2975	17.612	7.8	0.	
2976	17.612	8.	0.	
2977	17.612	8.2	0.	
2978	17.612	8.4	0.	
2979	17.612	8.6	0.	
2980	17.612	8.8	0.	
2981	17.612	9.	0.	
2982	17.612	9.2	0.	
2983	17.612	9.4	0.	
2984	17.612	9.6	0.	
2985	17.612	9.8	0.	
2986	17.855	0.2	0.	
2987	17.869	0.4	0.	
2988	17.883	0.6	0.	
2989	17.897	0.8	0.	
2990	17.91	1.	0.	
2991	17.91	1.2	0.	
2992	17.91	1.4	0.	
2993	17.91	1.6	0.	
2994	17.91	1.8	0.	
2995	17.91	2.	0.	
2996	17.91	2.2	0.	
2997	17.91	2.4	0.	
2998	17.91	2.6	0.	
2999	17.91	2.8	0.	
3000	17.91	3.	0.	
3001	17.91	3.2	0.	
3002	17.91	3.4	0.	
3003	17.91	3.6	0.	
3004	17.91	3.8	0.	
3005	17.91	4.	0.	
3006	17.91	4.2	0.	
3007	17.91	4.4	0.	
3008	17.91	4.6	0.	
3009	17.91	4.8	0.	
3010	17.91	5.	0.	
3011	17.91	5.2	0.	
3012	17.91	5.4	0.	
3013	17.91	5.6	0.	
3014	17.91	5.8	0.	
3015	17.91	6.	0.	
3016	17.91	6.2	0.	
3017	17.91	6.4	0.	
3018	17.91	6.6	0.	
3019	17.91	6.8	0.	
3020	17.91	7.	0.	
3021	17.91	7.2	0.	
3022	17.91	7.4	0.	
3023	17.91	7.6	0.	
3024	17.91	7.8	0.	
3025	17.91	8.	0.	
3026	17.91	8.2	0.	
3027	17.91	8.4	0.	
3028	17.91	8.6	0.	
3029	17.91	8.8	0.	
3030	17.91	9.	0.	
3031	17.91	9.2	0.	
3032	17.91	9.4	0.	
3033	17.91	9.6	0.	
3034	17.91	9.8	0.	
3035	18.153	0.2	0.	
3036	18.167	0.4	0.	
3037	18.181	0.6	0.	
3038	18.195	0.8	0.	
3039	18.209	1.	0.	
3040	18.209	1.2	0.	
3041	18.209	1.4	0.	
3042	18.209	1.6	0.	
3043	18.209	1.8	0.	
3044	18.209	2.	0.	
3045	18.209	2.2	0.	
3046	18.209	2.4	0.	
3047	18.209	2.6	0.	
3048	18.209	2.8	0.	
3049	18.209	3.	0.	
3050	18.209	3.2	0.	
3051	18.209	3.4	0.	
3052	18.209	3.6	0.	
3053	18.209	3.8	0.	
3054	18.209	4.	0.	
3055	18.209	4.2	0.	
3056	18.209	4.4	0.	
3057	18.209	4.6	0.	
3058	18.209	4.8	0.	
3059	18.209	5.	0.	
3060	18.209	5.2	0.	
3061	18.209	5.4	0.	
3062	18.209	5.6	0.	
3063	18.209	5.8	0.	
3064	18.209	6.	0.	
3065	18.209	6.2	0.	
3066	18.209	6.4	0.	
3067	18.209	6.6	0.	
3068	18.209	6.8	0.	
3069	18.209	7.	0.	
3070	18.209	7.2	0.	
3071	18.209	7.4	0.	
3072	18.209	7.6	0.	
3073	18.209	7.8	0.	
3074	18.209	8.	0.	
3075	18.209	8.2	0.	
3076	18.209	8.4	0.	
3077	18.209	8.6	0.	
3078	18.209	8.8	0.	
3079	18.209	9.	0.	
3080	18.209	9.2	0.	
3081	18.209	9.4	0.	
3082	18.209	9.6	0.	
3083	18.209	9.8	0.	
3084	18.451	0.2	0.	
3085	18.465	0.4	0.	
3086	18.479	0.6	0.	
3087	18.493	0.8	0.	
3088	18.507	1.	0.	
3089	18.507	1.2	0.	
3090	18.507	1.4	0.	
3091	18.507	1.6	0.	
3092	18.507	1.8	0.	
3093	18.507	2.	0.	
3094	18.507	2.2	0.	
3095	18.507	2.4	0.	
3096	18.507	2.6	0.	
3097	18.507	2.8	0.	
3098	18.507	3.	0.	
3099	18.507	3.2	0.	
3100	18.507	3.4	0.	
3101	18.507	3.6	0.	
3102	18.507	3.8	0.	
3103	18.507	4.	0.	
3104	18.507	4.2	0.	
3105	18.507	4.4	0.	
3106	18.507	4.6	0.	
3107	18.507	4.8	0.	
3108	18.507	5.	0.	
3109	18.507	5.2	0.	
3110	18.507	5.4	0.	
3111	18.507	5.6	0.	
3112	18.507	5.8	0.	
3113	18.507	6.	0.	
3114	18.507	6.2	0.	
3115	18.507	6.4	0.	
3116	18.507	6.6	0.	
3117	18.507	6.8	0.	
3118	18.507	7.	0.	
3119	18.507	7.2	0.	
3120	18.507	7.4	0.	
3121	18.507	7.6	0.	
3122	18.507	7.8	0.	
3123	18.507	8.	0.	
3124	18.507	8.2	0.	
3125	18.507	8.4	0.	
3126	18.507	8.6	0.	
3127	18.507	8.8	0.	
3128	18.507	9.	0.	
3129	18.507	9.2	0.	
3130	18.507	9.4	0.	
3131	18.507	9.6	0.	
3132	18.507	9.8	0.	
3133	18.748	0.2	0.	
3134	18.763	0.4	0.	
3135	18.777	0.6	0.	
3136	18.792	0.8	0.	
3137	18.806	1.	0.	
3138	18.806	1.2	0.	
3139	18.806	1.4	0.	
3140	18.806	1.6	0.	
3141	18.806	1.8	0.	
3142	18.806	2.	0.	
3143	18.806	2.2	0.	
3144	18.806	2.4	0.	
3145	18.806	2.6	0.	
3146	18.806	2.8	0.	
3147	18.806	3.	0.	
3148	18.806	3.2	0.	
3149	18.806	3.4	0.	
3150	18.806	3.6	0.	
3151	18.806	3.8	0.	
3152	18.806	4.	0.	
3153	18.806	4.2	0.	
3154	18.806	4.4	0.	
3155	18.806	4.6	0.	
3156	18.806	4.8	0.	
3157	18.806	5.	0.	
3158	18.806	5.2	0.	
3159	18.806	5.4	0.	
3160	18.806	5.6	0.	
3161	18.806	5.8	0.	
3162	18.806	6.	0.	
3163	18.806	6.2	0.	
3164	18.806	6.4	0.	
3165	18.806	6.6	0.	
3166	18.806	6.8	0.	
3167	18.806	7.	0.	
3168	18.806	7.2	0.	
3169	18.806	7.4	0.	
3170	18.806	7.6	0.	
3171	18.806	7.8	0.	
3172	18.806	8.	0.	
3173	18.806	8.2	0.	
3174	18.806	8.4	0.	
3175	18.806	8.6	0.	
3176	18.806	8.8	0.	
3177	18.806	9.	0.	
3178	18.806	9.2	0.	
3179	18.806	9.4	0.	
3180	18.806	9.6	0.	
3181	18.806	9.8	0.	
3182	19.046	0.2	0.	
3183	19.06	0.4	0.	
3184	19.075	0.6	0.	
3185	19.09	0.8	0.	
3186	19.104	1.	0.	
3187	19.104	1.2	0.	
3188	19.104	1.4	0.	
3189	19.104	1.6	0.	
3190	19.104	1.8	0.	
3191	19.104	2.	0.	
3192	19.104	2.2	0.	
3193	19.104	2.4	0.	
3194	19.104	2.6	0.	
3195	19.104	2.8	0.	
3196	19.104	3.	0.	
3197	19.104	3.2	0.	
3198	19.104	3.4	0.	
3199	19.104	3.6	0.	
3200	19.104	3.8	0.	
3201	19.104	4.	0.	
3202	19.104	4.2	0.	
3203	19.104	4.4	0.	
3204	19.104	4.6	0.	
3205	19.104	4.8	0.	
3206	19.104	5.	0.	
3207	19.104	5.2	0.	
3208	19.104	5.4	0.	
3209	19.104	5.6	0.	
3210	19.104	5.8	0.	
3211	19.104	6.	0.	
3212	19.104	6.2	0.	
3213	19.104	6.4	0.	
3214	19.104	6.6	0.	
3215	19.104	6.8	0.	
3216	19.104	7.	0.	
3217	19.104	7.2	0.	
3218	19.104	7.4	0.	
3219	19.104	7.6	0.	
3220	19.104	7.8	0.	
3221	19.104	8.	0.	
3222	19.104	8.2	0.	
3223	19.104	8.4	0.	
3224	19.104	8.6	0.	
3225	19.104	8.8	0.	
3226	19.104	9.	0.	
3227	19.104	9.2	0.	
3228	19.104	9.4	0.	
3229	19.104	9.6	0.	
3230	19.104	9.8	0.	
3231	19.343	0.2	0.	
3232	19.358	0.4	0.	
3233	19.373	0.6	0.	
3234	19.388	0.8	0.	
3235	19.403	1.	0.	
3236	19.403	1.2	0.	
3237	19.403	1.4	0.	
3238	19.403	1.6	0.	
3239	19.403	1.8	0.	
3240	19.403	2.	0.	
3241	19.403	2.2	0.	
3242	19.403	2.4	0.	
3243	19.403	2.6	0.	
3244	19.403	2.8	0.	
3245	19.403	3.	0.	
3246	19.403	3.2	0.	
3247	19.403	3.4	0.	
3248	19.403	3.6	0.	
3249	19.403	3.8	0.	
3250	19.403	4.	0.	
3251	19.403	4.2	0.	
3252	19.403	4.4	0.	
3253	19.403	4.6	0.	
3254	19.403	4.8	0.	
3255	19.403	5.	0.	
3256	19.403	5.2	0.	
3257	19.403	5.4	0.	
3258	19.403	5.6	0.	
3259	19.403	5.8	0.	
3260	19.403	6.	0.	
3261	19.403	6.2	0.	
3262	19.403	6.4	0.	
3263	19.403	6.6	0.	
3264	19.403	6.8	0.	
3265	19.403	7.	0.	
3266	19.403	7.2	0.	
3267	19.403	7.4	0.	
3268	19.403	7.6	0.	
3269	19.403	7.8	0.	
3270	19.403	8.	0.	
3271	19.403	8.2	0.	
3272	19.403	8.4	0.	
3273	19.403	8.6	0.	
3274	19.403	8.8	0.	
3275	19.403	9.	0.	
3276	19.403	9.2	0.	
3277	19.403	9.4	0.	
3278	19.403	9.6	0.	
3279	19.403	9.8	0.	
3280	19.641	0.2	0.	
3281	19.656	0.4	0.	
3282	19.671	0.6	0.	
3283	19.686	0.8	0.	
3284	19.701	1.	0.	
3285	19.701	1.2	0.	
3286	19.701	1.4	0.	
3287	19.701	1.6	0.	
3288	19.701	1.8	0.	
3289	19.701	2.	0.	
3290	19.701	2.2	0.	
3291	19.701	2.4	0.	
3292	19.701	2.6	0.	
3293	19.701	2.8	0.	
3294	19.701	3.	0.	
3295	19.701	3.2	0.	
3296	19.701	3.4	0.	
3297	19.701	3.6	0.	
3298	19.701	3.8	0.	
3299	19.701	4.	0.	
3300	19.701	4.2	0.	
3301	19.701	4.4	0.	
3302	19.701	4.6	0.	
3303	19.701	4.8	0.	
3304	19.701	5.	0.	
3305	19.701	5.2	0.	
3306	19.701	5.4	0.	
3307	19.701	5.6	0.	
3308	19.701	5.8	0.	
3309	19.701	6.	0.	
3310	19.701	6.2	0.	
3311	19.701	6.4	0.	
3312	19.701	6.6	0.	
3313	19.701	6.8	0.	
3314	19.701	7.	0.	
3315	19.701	7.2	0.	
3316	19.701	7.4	0.	
3317	19.701	7.6	0.	
3318	19.701	7.8	0.	
3319	19.701	8.	0.	
3320	19.701	8.2	0.	
3321	19.701	8.4	0.	
3322	19.701	8.6	0.	
3323	19.701	8.8	0.	
3324	19.701	9.	0.	
3325	19.701	9.2	0.	
3326	19.701	9.4	0.	
3327	19.701	9.6	0.	
3328	19.701	9.8	0.	
3329	19.985	0.8	0.	
3330	19.969	0.6	0.	
3331	19.954	0.4	0.	
3332	19.938	0.2	0.	
3333	20.	9.8	0.	
3334	20.	9.6	0.	
3335	20.	9.4	0.	
3336	20.	9.2	0.	
3337	20.	9.	0.	
3338	20.	8.8	0.	
3339	20.	8.6	0.	
3340	20.	8.4	0.	
3341	20.	8.2	0.	
3342	20.	8.	0.	
3343	20.	7.8	0.	
3344	20.	7.6	0.	
3345	20.	7.4	0.	
3346	20.	7.2	0.	
3347	20.	7.	0.	
3348	20.	6.8	0.	
3349	20.	6.6	0.	
3350	20.	6.4	0.	
3351	20.	6.2	0.	
3352	20.	6.	0.	
3353	20.	5.8	0.	
3354	20.	5.6	0.	
3355	20.	5.4	0.	
3356	20.	5.2	0.	
3357	20.	5.	0.	
3358	20.	4.8	0.	
3359	20.	4.6	0.	
3360	20.	4.4	0.	
3361	20.	4.2	0.	
3362	20.	4.	0.	
3363	20.	3.8	0.	
3364	20.	3.6	0.	
3365	20.	3.4	0.	
3366	20.	3.2	0.	
3367	20.	3.	0.	
3368	20.	2.8	0.	
3369	20.	2.6	0.	
3370	20.	2.4	0.	
3371	20.	2.2	0.	
3372	20.	2.	0.	
3373	20.	1.8	0.	
3374	20.	1.6	0.	
3375	20.	1.4	0.	
3376	20.	1.2	0.	
3377	26.468	1.	0.	
3378	26.174	1.	0.	
3379	25.88	1.	0.	
3380	25.586	1.	0.	
3381	25.292	1.	0.	
3382	24.998	1.	0.	
3383	24.704	1.	0.	
3384	24.41	1.	0.	
3385	24.116	1.	0.	
3386	23.822	1.	0.	
3387	23.528	1.	0.	
3388	23.234	1.	0.	
3389	22.94	1.	0.	
3390	22.646	1.	0.	
3391	22.352	1.	0.	
3392	22.058	1.	0.	
3393	21.764	1.	0.	
3394	21.47	1.	0.	
3395	21.176	1.	0.	
3396	20.882	1.	0.	
3397	20.588	1.	0.	
3398	20.294	1.	0.	
3399	26.762	0.8	0.	
3400	26.762	0.6	0.	
3401	26.762	0.4	0.	
3402	26.762	0.2	0.	
3403	26.465	0.	0.	
3404	26.168	0.	0.	
3405	25.87	0.	0.	
3406	25.573	0.	0.	
3407	25.276	0.	0.	
3408	24.978	0.	0.	
3409	24.681	0.	0.	
3410	24.384	0.	0.	
3411	24.086	0.	0.	
3412	23.789	0.	0.	
3413	23.491	0.	0.	
3414	23.194	0.	0.	
3415	22.897	0.	0.	
3416	22.599	0.	0.	
3417	22.302	0.	0.	
3418	22.005	0.	0.	
3419	21.707	0.	0.	
3420	21.41	0.	0.	
3421	21.113	0.	0.	
3422	20.815	0.	0.	
3423	20.518	0.	0.	
3424	20.22	0.	0.	
3425	19.923	0.	0.	
3426	19.626	0.	0.	
3427	19.328	0.	0.	
3428	19.031	0.	0.	
3429	18.734	0.	0.	
3430	18.436	0.	0.	
3431	18.139	0.	0.	
3432	17.842	0.	0.	
3433	17.544	0.	0.	
3434	17.247	0.	0.	
3435	16.95	0.	0.	
3436	16.652	0.	0.	
3437	16.355	0.	0.	
3438	16.057	0.	0.	
3439	15.76	0.	0.	
3440	15.463	0.	0.	
3441	15.165	0.	0.	
3442	14.868	0.	0.	
3443	14.571	0.	0.	
3444	14.273	0.	0.	
3445	13.976	0.	0.	
3446	13.679	0.	0.	
3447	13.381	0.	0.	
3448	13.084	0.	0.	
3449	12.786	0.	0.	
3450	12.489	0.	0.	
3451	12.192	0.	0.	
3452	11.894	0.	0.	
3453	11.597	0.	0.	
3454	11.3	0.	0.	
3455	11.002	0.	0.	
3456	10.705	0.	0.	
3457	10.408	0.	0.	
3458	10.11	0.	0.	
3459	9.8129	0.	0.	
3460	9.5155	0.	0.	
3461	9.2182	0.	0.	
3462	8.9208	0.	0.	
3463	8.6234	0.	0.	
3464	8.3261	0.	0.	
3465	8.0287	0.	0.	
3466	7.7314	0.	0.	
3467	7.434	0.	0.	
3468	7.1366	0.	0.	
3469	6.8393	0.	0.	
3470	6.5419	0.	0.	
3471	6.2446	0.	0.	
3472	5.9472	0.	0.	
3473	5.6498	0.	0.	
3474	5.3525	0.	0.	
3475	5.0551	0.	0.	
3476	4.7578	0.	0.	
3477	4.4604	0.	0.	
3478	4.163	0.	0.	
3479	3.8657	0.	0.	
3480	3.5683	0.	0.	
3481	3.271	0.	0.	
3482	2.9736	0.	0.	
3483	2.6762	0.	0.	
3484	2.3789	0.	0.	
3485	2.0815	0.	0.	
3486	1.7842	0.	0.	
3487	1.4868	0.	0.	
3488	1.1894	0.	0.	
3489	0.89208	0.	0.	
3490	0.59472	0.	0.	
3491	0.29736	0.	0.	
3492	2.4492e-017	0.2	0.	
3493	4.8984e-017	0.4	0.	
3494	7.3476e-017	0.6	0.	
3495	9.7969e-017	0.8	0.	
3496	1.2246e-016	1.	0.	
3497	1.4695e-016	1.2	0.	
3498	1.7144e-016	1.4	0.	
3499	1.9594e-016	1.6	0.	
3500	2.2043e-016	1.8	0.	
3501	2.4492e-016	2.	0.	
3502	2.6941e-016	2.2	0.	
3503	2.9391e-016	2.4	0.	
3504	3.184e-016	2.6	0.	
3505	3.4289e-016	2.8	0.	
3506	3.6738e-016	3.	0.	
3507	3.9187e-016	3.2	0.	
3508	4.1637e-016	3.4	0.	
3509	4.4086e-016	3.6	0.	
3510	4.6535e-016	3.8	0.	
3511	4.8984e-016	4.	0.	
3512	5.1433e-016	4.2	0.	
3513	5.3883e-016	4.4	0.	
3514	5.6332e-016	4.6	0.	
3515	5.8781e-016	4.8	0.	
3516	6.123e-016	5.	0.	
3517	6.368e-016	5.2	0.	
3518	6.6129e-016	5.4	0.	
3519	6.8578e-016	5.6	0.	
3520	7.1027e-016	5.8	0.	
3521	7.3476e-016	6.	0.	
3522	7.5926e-016	6.2	0.	
3523	7.8375e-016	6.4	0.	
3524	8.0824e-016	6.6	0.	
3525	8.3273e-016	6.8	0.	
3526	8.5722e-016	7.	0.	
3527	8.8172e-016	7.2	0.	
3528	9.0621e-016	7.4	0.	
3529	9.307e-016	7.6	0.	
3530	9.5519e-016	7.8	0.	
3531	9.7969e-016	8.	0.	
3532	1.0042e-015	8.2	0.	
3533	1.0287e-015	8.4	0.	
3534	1.0532e-015	8.6	0.	
3535	1.0777e-015	8.8	0.	
3536	1.1021e-015	9.	0.	
3537	1.1266e-015	9.2	0.	
3538	1.1511e-015	9.4	0.	
3539	1.1756e-015	9.6	0.	
3540	1.2001e-015	9.8	0.	
3541	0.29851	10.	0.	
3542	0.59701	10.	0.	
3543	0.89552	10.	0.	
3544	1.194	10.	0.	
3545	1.4925	10.	0.	
3546	1.791	10.	0.	
3547	2.0896	10.	0.	
3548	2.3881	10.	0.	
3549	2.6866	10.	0.	
3550	2.9851	10.	0.	
3551	3.2836	10.	0.	
3552	3.5821	10.	0.	
3553	3.8806	10.	0.	
3554	4.1791	10.	0.	
3555	4.4776	10.	0.	
3556	4.7761	10.	0.	
3557	5.0746	10.	0.	
3558	5.3731	10.	0.	
3559	5.6716	10.	0.	
3560	5.9701	10.	0.	
3561	6.2687	10.	0.	
3562	6.5672	10.	0.	
3563	6.8657	10.	0.	
3564	7.1642	10.	0.	
3565	7.4627	10.	0.	
3566	7.7612	10.	0.	
3567	8.0597	10.	0.	
3568	8.3582	10.	0.	
3569	8.6567	10.	0.	
3570	8.9552	10.	0.	
3571	9.2537	10.	0.	
3572	9.5522	10.	0.	
3573	9.8507	10.	0.	
3574	10.149	10.	0.	
3575	10.448	10.	0.	
3576	10.746	10.	0.	
3577	11.045	10.	0.	
3578	11.343	10.	0.	
3579	11.642	10.	0.	
3580	11.94	10.	0.	
3581	12.239	10.	0.	
3582	12.537	10.	0.	
3583	12.836	10.	0.	
3584	13.134	10.	0.	
3585	13.433	10.	0.	
3586	13.731	10.	0.	
3587	14.03	10.	0.	
3588	14.328	10.	0.	
3589	14.627	10.	0.	
3590	14.925	10.	0.	
3591	15.224	10.	0.	
3592	15.522	10.	0.	
3593	15.821	10.	0.	
3594	16.119	10.	0.	
3595	16.418	10.	0.	
3596	16.716	10.	0.	
3597	17.015	10.	0.	
3598	17.313	10.	0.	
3599	17.612	10.	0.	
3600	17.91	10.	0.	
3601	18.209	10.	0.	
3602	18.507	10.	0.	
3603	18.806	10.	0.	
3604	19.104	10.	0.	
3605	19.403	10.	0.	
3606	19.701	10.	0.	
